YYYYMM,dry.obs,normal.obs,monsoon.obs,Year,Month,region,lead_date,dry.for,normal.for,monsoon.for,lead_month
199510,31,0,0,1995,10,AZ_East,199510,25.04,5.6,0.36,05
199510,31,0,0,1995,10,AZ_East,199510,24.48,6.4,0.12,06
199510,31,0,0,1995,10,AZ_East,199510,26.96,2.88,0.16,07
199510,31,0,0,1995,10,AZ_East,199510,27.08,3.8,0.12,08
199606,22,8,0,1996,6,AZ_East,199606,27.12,2.52,0.36,04
199606,22,8,0,1996,6,AZ_East,199606,26,3.76,0.24,05
199606,22,8,0,1996,6,AZ_East,199606,23.76,6.16,0.08,06
199607,0,17,14,1996,7,AZ_East,199607,7.36,14.72,8.92,04
199607,0,17,14,1996,7,AZ_East,199607,7.92,14.6,8.48,05
199607,0,17,14,1996,7,AZ_East,199607,3.16,15.84,12,06
199607,0,17,14,1996,7,AZ_East,199607,0.68,18.24,11.08,07
199608,3,20,8,1996,8,AZ_East,199608,1.92,16.12,12.96,04
199608,3,20,8,1996,8,AZ_East,199608,1.2,12.8,17,05
199608,3,20,8,1996,8,AZ_East,199608,0.88,14.04,16.08,06
199608,3,20,8,1996,8,AZ_East,199608,1.44,16.36,13.2,07
199608,3,20,8,1996,8,AZ_East,199608,1.92,16.84,11.24,08
199609,9,15,6,1996,9,AZ_East,199609,12.4,13.88,3.72,04
199609,9,15,6,1996,9,AZ_East,199609,9.56,14.6,5.84,05
199609,9,15,6,1996,9,AZ_East,199609,7.56,15.8,6.64,06
199609,9,15,6,1996,9,AZ_East,199609,12.04,14.12,4.84,07
199609,9,15,6,1996,9,AZ_East,199609,11,14.36,5.64,08
199610,27,4,0,1996,10,AZ_East,199610,26.16,4.56,0.28,04
199610,27,4,0,1996,10,AZ_East,199610,26.2,4.4,0.4,05
199610,27,4,0,1996,10,AZ_East,199610,26.72,4.2,0.08,06
199610,27,4,0,1996,10,AZ_East,199610,27.4,2.6,0,07
199610,27,4,0,1996,10,AZ_East,199610,28.08,2.72,0.2,08
199706,24,6,0,1997,6,AZ_East,199706,24.44,5.08,0.48,04
199706,24,6,0,1997,6,AZ_East,199706,24,5.64,0.36,05
199706,24,6,0,1997,6,AZ_East,199706,25,4.24,0.76,06
199707,16,9,6,1997,7,AZ_East,199707,7.56,14.36,9.08,04
199707,16,9,6,1997,7,AZ_East,199707,5.36,13.84,11.8,05
199707,16,9,6,1997,7,AZ_East,199707,4.92,14.72,11.36,06
199707,16,9,6,1997,7,AZ_East,199707,13.64,10.48,5.88,07
199708,0,13,18,1997,8,AZ_East,199708,1.24,12.16,17.6,04
199708,0,13,18,1997,8,AZ_East,199708,2.24,14.64,14.12,05
199708,0,13,18,1997,8,AZ_East,199708,0.92,15,15.08,06
199708,0,13,18,1997,8,AZ_East,199708,1.08,14.72,15.2,07
199708,0,13,18,1997,8,AZ_East,199708,0.56,9.24,20.2,08
199709,0,9,21,1997,9,AZ_East,199709,8.76,15.8,5.44,04
199709,0,9,21,1997,9,AZ_East,199709,7.88,15.52,6.6,05
199709,0,9,21,1997,9,AZ_East,199709,6.24,17.24,6.52,06
199709,0,9,21,1997,9,AZ_East,199709,9.32,15.52,6.16,07
199709,0,9,21,1997,9,AZ_East,199709,8.52,14.6,7.88,08
199710,23,7,1,1997,10,AZ_East,199710,23.6,6.52,0.88,04
199710,23,7,1,1997,10,AZ_East,199710,23.44,6.16,1.4,05
199710,23,7,1,1997,10,AZ_East,199710,24,6.24,0.76,06
199710,23,7,1,1997,10,AZ_East,199710,22.76,6.68,0.56,07
199710,23,7,1,1997,10,AZ_East,199710,22.32,7.16,1.52,08
199806,30,0,0,1998,6,AZ_East,199806,27.2,2.6,0.2,04
199806,30,0,0,1998,6,AZ_East,199806,24.28,5.12,0.6,05
199806,30,0,0,1998,6,AZ_East,199806,26.72,2.76,0.52,06
199807,3,12,16,1998,7,AZ_East,199807,8.12,15.4,7.48,04
199807,3,12,16,1998,7,AZ_East,199807,5.52,16.08,9.4,05
199807,3,12,16,1998,7,AZ_East,199807,4.52,15.36,11.12,06
199807,3,12,16,1998,7,AZ_East,199807,9.12,14.08,6.8,07
199808,0,18,13,1998,8,AZ_East,199808,0.36,13.92,16.72,04
199808,0,18,13,1998,8,AZ_East,199808,0.84,13.4,16.76,05
199808,0,18,13,1998,8,AZ_East,199808,0.28,11.36,19.36,06
199808,0,18,13,1998,8,AZ_East,199808,2,12.92,16.08,07
199808,0,18,13,1998,8,AZ_East,199808,1.28,15.84,12.88,08
199809,8,9,13,1998,9,AZ_East,199809,9.16,14.52,6.32,04
199809,8,9,13,1998,9,AZ_East,199809,8.4,13.72,7.88,05
199809,8,9,13,1998,9,AZ_East,199809,6.72,15.96,7.32,06
199809,8,9,13,1998,9,AZ_East,199809,10.28,13.2,7.52,07
199809,8,9,13,1998,9,AZ_East,199809,7.08,14.84,9.08,08
199810,23,8,0,1998,10,AZ_East,199810,25.64,4.48,0.88,04
199810,23,8,0,1998,10,AZ_East,199810,25.56,4.52,0.92,05
199810,23,8,0,1998,10,AZ_East,199810,25.76,4.88,0.36,06
199810,23,8,0,1998,10,AZ_East,199810,27.08,2.72,0.2,07
199810,23,8,0,1998,10,AZ_East,199810,25.08,5.28,0.64,08
199906,17,13,0,1999,6,AZ_East,199906,24.32,5.12,0.56,04
199906,17,13,0,1999,6,AZ_East,199906,24.08,5.52,0.4,05
199906,17,13,0,1999,6,AZ_East,199906,25.12,4.32,0.56,06
199907,1,12,18,1999,7,AZ_East,199907,4.36,17.28,9.36,04
199907,1,12,18,1999,7,AZ_East,199907,2.92,16.88,11.2,05
199907,1,12,18,1999,7,AZ_East,199907,3.04,14.64,13.32,06
199907,1,12,18,1999,7,AZ_East,199907,3.04,14.44,12.52,07
199908,1,14,16,1999,8,AZ_East,199908,0.84,11.16,19,04
199908,1,14,16,1999,8,AZ_East,199908,0.72,12.96,17.32,05
199908,1,14,16,1999,8,AZ_East,199908,0.6,10.48,19.92,06
199908,1,14,16,1999,8,AZ_East,199908,1.8,15.52,13.68,07
199908,1,14,16,1999,8,AZ_East,199908,2.28,17.6,10.12,08
199909,8,18,4,1999,9,AZ_East,199909,8.48,14.56,6.96,04
199909,8,18,4,1999,9,AZ_East,199909,8.08,16.56,5.36,05
199909,8,18,4,1999,9,AZ_East,199909,9.68,12.92,7.4,06
199909,8,18,4,1999,9,AZ_East,199909,12.4,13.64,4.96,07
199909,8,18,4,1999,9,AZ_East,199909,8.88,15.2,6.92,08
199910,31,0,0,1999,10,AZ_East,199910,25.8,4.84,0.36,04
199910,31,0,0,1999,10,AZ_East,199910,26.44,4.28,0.28,05
199910,31,0,0,1999,10,AZ_East,199910,27.92,2.88,0.2,06
199910,31,0,0,1999,10,AZ_East,199910,28.24,1.72,0.04,07
199910,31,0,0,1999,10,AZ_East,199910,29,1.84,0.16,08
200006,17,13,0,2000,6,AZ_East,200006,25.44,4.28,0.28,04
200006,17,13,0,2000,6,AZ_East,200006,22.76,6.92,0.32,05
200006,17,13,0,2000,6,AZ_East,200006,22.84,6.4,0.76,06
200007,7,23,1,2000,7,AZ_East,200007,4.16,14.28,12.56,04
200007,7,23,1,2000,7,AZ_East,200007,4.48,16.6,9.92,05
200007,7,23,1,2000,7,AZ_East,200007,2.96,14.12,13.92,06
200007,7,23,1,2000,7,AZ_East,200007,11.92,14.28,3.8,07
200008,0,15,16,2000,8,AZ_East,200008,2.04,12.84,16.12,04
200008,0,15,16,2000,8,AZ_East,200008,0.76,11.76,18.48,05
200008,0,15,16,2000,8,AZ_East,200008,0.28,11.16,19.56,06
200008,0,15,16,2000,8,AZ_East,200008,2.24,17.64,11.12,07
200008,0,15,16,2000,8,AZ_East,200008,1.44,16.6,11.96,08
200009,17,13,0,2000,9,AZ_East,200009,8.92,14.88,6.2,04
200009,17,13,0,2000,9,AZ_East,200009,9.04,13.36,7.6,05
200009,17,13,0,2000,9,AZ_East,200009,8.52,16.64,4.84,06
200009,17,13,0,2000,9,AZ_East,200009,12.32,14.76,3.92,07
200009,17,13,0,2000,9,AZ_East,200009,12.56,14.56,3.88,08
200010,19,12,0,2000,10,AZ_East,200010,26.2,4.6,0.2,04
200010,19,12,0,2000,10,AZ_East,200010,27.12,3.68,0.2,05
200010,19,12,0,2000,10,AZ_East,200010,25.52,5.2,0.28,06
200010,19,12,0,2000,10,AZ_East,200010,27.68,2.16,0.16,07
200010,19,12,0,2000,10,AZ_East,200010,26.84,4.12,0.04,08
200106,22,8,0,2001,6,AZ_East,200106,24.84,4.84,0.32,04
200106,22,8,0,2001,6,AZ_East,200106,24.48,5.04,0.48,05
200106,22,8,0,2001,6,AZ_East,200106,23.2,6.36,0.44,06
200107,0,23,8,2001,7,AZ_East,200107,7.48,15.48,8.04,04
200107,0,23,8,2001,7,AZ_East,200107,5.64,15.44,9.92,05
200107,0,23,8,2001,7,AZ_East,200107,3.92,16.56,10.52,06
200107,0,23,8,2001,7,AZ_East,200107,4.64,16.64,8.72,07
200108,5,12,14,2001,8,AZ_East,200108,0.96,13.56,16.48,04
200108,5,12,14,2001,8,AZ_East,200108,1.72,14.4,14.88,05
200108,5,12,14,2001,8,AZ_East,200108,0.8,12.28,17.92,06
200108,5,12,14,2001,8,AZ_East,200108,2.16,13.28,15.56,07
200108,5,12,14,2001,8,AZ_East,200108,1.16,8.96,19.88,08
200109,18,9,3,2001,9,AZ_East,200109,7.88,16.72,5.4,04
200109,18,9,3,2001,9,AZ_East,200109,13.36,11.84,4.8,05
200109,18,9,3,2001,9,AZ_East,200109,7.32,15.64,7.04,06
200109,18,9,3,2001,9,AZ_East,200109,12.28,12.76,5.96,07
200109,18,9,3,2001,9,AZ_East,200109,8.56,15.76,6.68,08
200110,25,6,0,2001,10,AZ_East,200110,24.88,5.68,0.44,04
200110,25,6,0,2001,10,AZ_East,200110,25.84,4.72,0.44,05
200110,25,6,0,2001,10,AZ_East,200110,26.08,4.68,0.24,06
200110,25,6,0,2001,10,AZ_East,200110,26.04,3.8,0.16,07
200110,25,6,0,2001,10,AZ_East,200110,26.12,4.48,0.4,08
200206,30,0,0,2002,6,AZ_East,200206,25.08,4.2,0.72,04
200206,30,0,0,2002,6,AZ_East,200206,25.16,4.48,0.36,05
200206,30,0,0,2002,6,AZ_East,200206,24.96,4.6,0.44,06
200207,4,18,9,2002,7,AZ_East,200207,6.2,15.56,9.24,04
200207,4,18,9,2002,7,AZ_East,200207,4.6,16.36,10.04,05
200207,4,18,9,2002,7,AZ_East,200207,6.28,15.56,9.16,06
200207,4,18,9,2002,7,AZ_East,200207,8.52,14.88,6.6,07
200208,9,21,1,2002,8,AZ_East,200208,1.48,14.28,15.24,04
200208,9,21,1,2002,8,AZ_East,200208,1.84,14.76,14.4,05
200208,9,21,1,2002,8,AZ_East,200208,0.56,14.32,16.12,06
200208,9,21,1,2002,8,AZ_East,200208,2.04,16.72,12.24,07
200208,9,21,1,2002,8,AZ_East,200208,0.88,16.24,12.88,08
200209,13,11,6,2002,9,AZ_East,200209,8.24,15.8,5.96,04
200209,13,11,6,2002,9,AZ_East,200209,9.6,13.8,6.6,05
200209,13,11,6,2002,9,AZ_East,200209,7.24,16.16,6.6,06
200209,13,11,6,2002,9,AZ_East,200209,12.28,15.28,3.44,07
200209,13,11,6,2002,9,AZ_East,200209,9.72,15.76,5.52,08
200210,31,0,0,2002,10,AZ_East,200210,24.92,5.52,0.56,04
200210,31,0,0,2002,10,AZ_East,200210,24.16,6.48,0.36,05
200210,31,0,0,2002,10,AZ_East,200210,24.24,6.16,0.6,06
200210,31,0,0,2002,10,AZ_East,200210,24.68,5.08,0.24,07
200210,31,0,0,2002,10,AZ_East,200210,22.6,7.72,0.68,08
200306,29,1,0,2003,6,AZ_East,200306,24.64,4.68,0.68,04
200306,29,1,0,2003,6,AZ_East,200306,25.6,3.92,0.48,05
200306,29,1,0,2003,6,AZ_East,200306,26.8,2.84,0.36,06
200307,15,5,11,2003,7,AZ_East,200307,5.96,14.36,10.68,04
200307,15,5,11,2003,7,AZ_East,200307,4.04,16.64,10.32,05
200307,15,5,11,2003,7,AZ_East,200307,7,15.96,8.04,06
200307,15,5,11,2003,7,AZ_East,200307,10.2,12.64,7.16,07
200308,0,11,20,2003,8,AZ_East,200308,0.48,14.28,16.24,04
200308,0,11,20,2003,8,AZ_East,200308,1.16,12.52,17.32,05
200308,0,11,20,2003,8,AZ_East,200308,1.6,14.04,15.36,06
200308,0,11,20,2003,8,AZ_East,200308,1.84,15.32,13.84,07
200308,0,11,20,2003,8,AZ_East,200308,4.84,14,11.16,08
200309,17,8,5,2003,9,AZ_East,200309,8.6,15.52,5.88,04
200309,17,8,5,2003,9,AZ_East,200309,9.44,13.04,7.52,05
200309,17,8,5,2003,9,AZ_East,200309,9.36,15.72,4.92,06
200309,17,8,5,2003,9,AZ_East,200309,14.88,12.32,3.8,07
200309,17,8,5,2003,9,AZ_East,200309,11.96,12.8,6.24,08
200310,20,11,0,2003,10,AZ_East,200310,25.2,5,0.8,04
200310,20,11,0,2003,10,AZ_East,200310,25.24,5.4,0.36,05
200310,20,11,0,2003,10,AZ_East,200310,26.64,3.96,0.4,06
200310,20,11,0,2003,10,AZ_East,200310,27.08,2.72,0.2,07
200310,20,11,0,2003,10,AZ_East,200310,25.84,4.56,0.6,08
200406,29,1,0,2004,6,AZ_East,200406,23.4,5.88,0.72,04
200406,29,1,0,2004,6,AZ_East,200406,24.32,5.16,0.52,05
200406,29,1,0,2004,6,AZ_East,200406,26.04,3.92,0.04,06
200407,11,11,9,2004,7,AZ_East,200407,3,15.04,12.96,04
200407,11,11,9,2004,7,AZ_East,200407,3.48,17.48,10.04,05
200407,11,11,9,2004,7,AZ_East,200407,4.92,14.92,11.16,06
200407,11,11,9,2004,7,AZ_East,200407,16.84,10.04,3.12,07
200408,8,15,8,2004,8,AZ_East,200408,0.88,13.88,16.24,04
200408,8,15,8,2004,8,AZ_East,200408,1.28,14.96,14.76,05
200408,8,15,8,2004,8,AZ_East,200408,1.48,12.64,16.88,06
200408,8,15,8,2004,8,AZ_East,200408,4.6,16.8,9.6,07
200408,8,15,8,2004,8,AZ_East,200408,4.28,20.32,5.4,08
200409,16,13,1,2004,9,AZ_East,200409,8.52,15.52,5.96,04
200409,16,13,1,2004,9,AZ_East,200409,8.4,15.52,6.08,05
200409,16,13,1,2004,9,AZ_East,200409,9.52,15.88,4.6,06
200409,16,13,1,2004,9,AZ_East,200409,13.76,13.28,3.96,07
200409,16,13,1,2004,9,AZ_East,200409,13.84,13.16,4,08
200410,27,4,0,2004,10,AZ_East,200410,26.08,4.68,0.24,04
200410,27,4,0,2004,10,AZ_East,200410,22.48,7.48,1.04,05
200410,27,4,0,2004,10,AZ_East,200410,23.96,6.4,0.64,06
200410,27,4,0,2004,10,AZ_East,200410,27.4,2.52,0.08,07
200410,27,4,0,2004,10,AZ_East,200410,25.88,4.64,0.48,08
200506,27,3,0,2005,6,AZ_East,200506,26.56,3.36,0.08,04
200506,27,3,0,2005,6,AZ_East,200506,25.84,3.88,0.28,05
200506,27,3,0,2005,6,AZ_East,200506,28.44,1.56,0,06
200507,14,10,7,2005,7,AZ_East,200507,5.64,17.04,8.32,04
200507,14,10,7,2005,7,AZ_East,200507,4.76,15.8,10.44,05
200507,14,10,7,2005,7,AZ_East,200507,8.24,15.48,7.28,06
200507,14,10,7,2005,7,AZ_East,200507,13.32,10.52,6.16,07
200508,3,12,16,2005,8,AZ_East,200508,1.44,13.76,15.8,04
200508,3,12,16,2005,8,AZ_East,200508,0.24,12.24,18.52,05
200508,3,12,16,2005,8,AZ_East,200508,1.24,12.08,17.68,06
200508,3,12,16,2005,8,AZ_East,200508,1.56,16.56,12.88,07
200508,3,12,16,2005,8,AZ_East,200508,0,6.32,23.68,08
200509,13,17,0,2005,9,AZ_East,200509,7.6,15.8,6.6,04
200509,13,17,0,2005,9,AZ_East,200509,6.92,16.08,7,05
200509,13,17,0,2005,9,AZ_East,200509,9.08,14.56,6.36,06
200509,13,17,0,2005,9,AZ_East,200509,12.92,12.88,5.2,07
200509,13,17,0,2005,9,AZ_East,200509,11.08,12.4,7.52,08
200510,23,8,0,2005,10,AZ_East,200510,25.64,4.88,0.48,04
200510,23,8,0,2005,10,AZ_East,200510,25.84,4.96,0.2,05
200510,23,8,0,2005,10,AZ_East,200510,25.32,5.24,0.44,06
200510,23,8,0,2005,10,AZ_East,200510,26.96,2.76,0.28,07
200510,23,8,0,2005,10,AZ_East,200510,26.56,4.2,0.24,08
200606,22,8,0,2006,6,AZ_East,200606,24.76,4.8,0.44,04
200606,22,8,0,2006,6,AZ_East,200606,25.16,4.2,0.64,05
200606,22,8,0,2006,6,AZ_East,200606,23.2,6.08,0.72,06
200607,0,10,21,2006,7,AZ_East,200607,5.64,17.12,8.24,04
200607,0,10,21,2006,7,AZ_East,200607,5.24,15.36,10.4,05
200607,0,10,21,2006,7,AZ_East,200607,5.8,15.48,9.72,06
200607,0,10,21,2006,7,AZ_East,200607,6.08,15.48,8.44,07
200608,0,11,20,2006,8,AZ_East,200608,1.68,13.48,15.84,04
200608,0,11,20,2006,8,AZ_East,200608,1.52,12.16,17.32,05
200608,0,11,20,2006,8,AZ_East,200608,0.72,14.4,15.88,06
200608,0,11,20,2006,8,AZ_East,200608,1.4,13.4,16.2,07
200608,0,11,20,2006,8,AZ_East,200608,1.16,12.72,16.12,08
200609,15,8,7,2006,9,AZ_East,200609,11,13.28,5.72,04
200609,15,8,7,2006,9,AZ_East,200609,8.04,15.72,6.24,05
200609,15,8,7,2006,9,AZ_East,200609,9.76,13.8,6.44,06
200609,15,8,7,2006,9,AZ_East,200609,13.48,13.2,4.32,07
200609,15,8,7,2006,9,AZ_East,200609,9.48,15.04,6.48,08
200610,20,10,1,2006,10,AZ_East,200610,24.08,6.6,0.32,04
200610,20,10,1,2006,10,AZ_East,200610,24.6,6,0.4,05
200610,20,10,1,2006,10,AZ_East,200610,26.36,4.48,0.16,06
200610,20,10,1,2006,10,AZ_East,200610,26.6,3.4,0,07
200610,20,10,1,2006,10,AZ_East,200610,24.72,5.88,0.4,08
200706,29,1,0,2007,6,AZ_East,200706,26.04,3.44,0.52,04
200706,29,1,0,2007,6,AZ_East,200706,25.52,4.16,0.32,05
200706,29,1,0,2007,6,AZ_East,200706,25.8,3.96,0.24,06
200707,4,16,11,2007,7,AZ_East,200707,4.48,17.32,9.2,04
200707,4,16,11,2007,7,AZ_East,200707,5.72,15.36,9.92,05
200707,4,16,11,2007,7,AZ_East,200707,6.48,15.6,8.92,06
200707,4,16,11,2007,7,AZ_East,200707,8.84,16.04,5.12,07
200708,0,13,18,2007,8,AZ_East,200708,0.84,14.4,15.76,04
200708,0,13,18,2007,8,AZ_East,200708,1.08,13.24,16.68,05
200708,0,13,18,2007,8,AZ_East,200708,1.36,14.44,15.2,06
200708,0,13,18,2007,8,AZ_East,200708,1.6,13.24,16.16,07
200708,0,13,18,2007,8,AZ_East,200708,2.68,14.6,12.72,08
200709,9,16,5,2007,9,AZ_East,200709,9.72,14.84,5.44,04
200709,9,16,5,2007,9,AZ_East,200709,9,14.68,6.32,05
200709,9,16,5,2007,9,AZ_East,200709,10.52,14.08,5.4,06
200709,9,16,5,2007,9,AZ_East,200709,11.68,13.84,5.48,07
200709,9,16,5,2007,9,AZ_East,200709,9.2,14.16,7.64,08
200710,26,5,0,2007,10,AZ_East,200710,24.84,5.68,0.48,04
200710,26,5,0,2007,10,AZ_East,200710,26.32,4.44,0.24,05
200710,26,5,0,2007,10,AZ_East,200710,25.8,4.72,0.48,06
200710,26,5,0,2007,10,AZ_East,200710,25.04,4.68,0.28,07
200710,26,5,0,2007,10,AZ_East,200710,26.56,4.12,0.32,08
200806,28,2,0,2008,6,AZ_East,200806,24.92,4.76,0.32,04
200806,28,2,0,2008,6,AZ_East,200806,26.6,2.96,0.44,05
200806,28,2,0,2008,6,AZ_East,200806,27.68,2.28,0.04,06
200807,0,16,15,2008,7,AZ_East,200807,5.76,14,11.24,04
200807,0,16,15,2008,7,AZ_East,200807,7.64,15.52,7.84,05
200807,0,16,15,2008,7,AZ_East,200807,5.92,17.32,7.76,06
200807,0,16,15,2008,7,AZ_East,200807,1.88,16.28,11.84,07
200808,0,18,13,2008,8,AZ_East,200808,2.4,13.08,15.52,04
200808,0,18,13,2008,8,AZ_East,200808,0.8,14.48,15.72,05
200808,0,18,13,2008,8,AZ_East,200808,0.84,14,16.16,06
200808,0,18,13,2008,8,AZ_East,200808,1.92,16.68,12.4,07
200808,0,18,13,2008,8,AZ_East,200808,3.28,16.8,9.92,08
200809,13,15,2,2008,9,AZ_East,200809,8.2,14.92,6.88,04
200809,13,15,2,2008,9,AZ_East,200809,9.4,15.04,5.56,05
200809,13,15,2,2008,9,AZ_East,200809,9.4,15.04,5.56,06
200809,13,15,2,2008,9,AZ_East,200809,13.72,13.52,3.76,07
200809,13,15,2,2008,9,AZ_East,200809,11.84,12.6,6.56,08
200810,30,1,0,2008,10,AZ_East,200810,24.72,5.6,0.68,04
200810,30,1,0,2008,10,AZ_East,200810,26.8,3.8,0.4,05
200810,30,1,0,2008,10,AZ_East,200810,27.48,3.08,0.44,06
200810,30,1,0,2008,10,AZ_East,200810,27.08,2.72,0.2,07
200810,30,1,0,2008,10,AZ_East,200810,26.72,3.6,0.68,08
200906,20,9,1,2009,6,AZ_East,200906,24.36,5.2,0.44,04
200906,20,9,1,2009,6,AZ_East,200906,23.72,5.68,0.6,05
200906,20,9,1,2009,6,AZ_East,200906,25.88,3.76,0.36,06
200907,4,19,8,2009,7,AZ_East,200907,6.2,16.56,8.24,04
200907,4,19,8,2009,7,AZ_East,200907,5.24,17.84,7.92,05
200907,4,19,8,2009,7,AZ_East,200907,5.6,16.48,8.92,06
200907,4,19,8,2009,7,AZ_East,200907,7.08,17.12,5.8,07
200908,12,15,4,2009,8,AZ_East,200908,1.36,11.4,18.24,04
200908,12,15,4,2009,8,AZ_East,200908,1.84,12.68,16.48,05
200908,12,15,4,2009,8,AZ_East,200908,0.64,13.56,16.8,06
200908,12,15,4,2009,8,AZ_East,200908,1.92,15.04,14.04,07
200908,12,15,4,2009,8,AZ_East,200908,5.68,19.84,4.48,08
200909,10,18,2,2009,9,AZ_East,200909,7.32,15.6,7.08,04
200909,10,18,2,2009,9,AZ_East,200909,8.48,14.64,6.88,05
200909,10,18,2,2009,9,AZ_East,200909,6.4,17.04,6.56,06
200909,10,18,2,2009,9,AZ_East,200909,10.48,15.28,5.24,07
200909,10,18,2,2009,9,AZ_East,200909,10.36,13.4,7.24,08
200910,27,4,0,2009,10,AZ_East,200910,23.24,7.32,0.44,04
200910,27,4,0,2009,10,AZ_East,200910,23.2,7.16,0.64,05
200910,27,4,0,2009,10,AZ_East,200910,21.92,8.44,0.64,06
200910,27,4,0,2009,10,AZ_East,200910,24.08,5.56,0.36,07
200910,27,4,0,2009,10,AZ_East,200910,23.96,6.36,0.68,08
201006,28,2,0,2010,6,AZ_East,201006,26.28,3.52,0.2,04
201006,28,2,0,2010,6,AZ_East,201006,28,1.64,0.36,05
201006,28,2,0,2010,6,AZ_East,201006,26.6,3.2,0.2,06
201007,4,16,11,2010,7,AZ_East,201007,4.4,16.64,9.96,04
201007,4,16,11,2010,7,AZ_East,201007,7.32,13.56,10.12,05
201007,4,16,11,2010,7,AZ_East,201007,5.76,14.68,10.56,06
201007,4,16,11,2010,7,AZ_East,201007,5.16,18.2,6.64,07
201008,0,17,14,2010,8,AZ_East,201008,1,13.24,16.76,04
201008,0,17,14,2010,8,AZ_East,201008,0.36,10.32,20.32,05
201008,0,17,14,2010,8,AZ_East,201008,0.24,9.72,21.04,06
201008,0,17,14,2010,8,AZ_East,201008,2.56,13.68,14.76,07
201008,0,17,14,2010,8,AZ_East,201008,0.76,12.2,17.04,08
201009,15,15,0,2010,9,AZ_East,201009,8.28,13.64,8.08,04
201009,15,15,0,2010,9,AZ_East,201009,10.56,12.72,6.72,05
201009,15,15,0,2010,9,AZ_East,201009,9.72,13.4,6.88,06
201009,15,15,0,2010,9,AZ_East,201009,15.52,12.04,3.44,07
201009,15,15,0,2010,9,AZ_East,201009,10.6,14.92,5.48,08
201010,22,9,0,2010,10,AZ_East,201010,27.04,3.88,0.08,04
201010,22,9,0,2010,10,AZ_East,201010,28.08,2.84,0.08,05
201010,22,9,0,2010,10,AZ_East,201010,27.04,3.6,0.36,06
201010,22,9,0,2010,10,AZ_East,201010,28.8,1.2,0,07
201010,22,9,0,2010,10,AZ_East,201010,29.6,1.4,0,08
201106,29,1,0,2011,6,AZ_East,201106,27.44,2.48,0.08,04
201106,29,1,0,2011,6,AZ_East,201106,27.56,2.24,0.2,05
201106,29,1,0,2011,6,AZ_East,201106,28.4,1.52,0.08,06
201107,4,10,17,2011,7,AZ_East,201107,8.88,14.36,7.76,04
201107,4,10,17,2011,7,AZ_East,201107,5.64,17,8.36,05
201107,4,10,17,2011,7,AZ_East,201107,6.84,15.36,8.8,06
201107,4,10,17,2011,7,AZ_East,201107,4.2,18.16,7.64,07
201108,1,19,11,2011,8,AZ_East,201108,2.12,14.88,14,04
201108,1,19,11,2011,8,AZ_East,201108,1.2,11.32,18.48,05
201108,1,19,11,2011,8,AZ_East,201108,0.6,11.28,19.12,06
201108,1,19,11,2011,8,AZ_East,201108,2.16,16,12.84,07
201108,1,19,11,2011,8,AZ_East,201108,4.68,15.28,10.04,08
201109,12,14,4,2011,9,AZ_East,201109,10.52,14.4,5.08,04
201109,12,14,4,2011,9,AZ_East,201109,9.6,13.84,6.56,05
201109,12,14,4,2011,9,AZ_East,201109,9.84,14.36,5.8,06
201109,12,14,4,2011,9,AZ_East,201109,11.4,14.8,4.8,07
201109,12,14,4,2011,9,AZ_East,201109,14.08,12.28,4.64,08
201110,26,5,0,2011,10,AZ_East,201110,25.92,4.52,0.56,04
201110,26,5,0,2011,10,AZ_East,201110,27.04,3.88,0.08,05
201110,26,5,0,2011,10,AZ_East,201110,27.64,3.32,0.04,06
201110,26,5,0,2011,10,AZ_East,201110,27.2,2.72,0.08,07
201110,26,5,0,2011,10,AZ_East,201110,27.68,3.08,0.24,08
201206,29,1,0,2012,6,AZ_East,201206,24.72,4.84,0.44,04
201206,29,1,0,2012,6,AZ_East,201206,24.84,4.36,0.8,05
201206,29,1,0,2012,6,AZ_East,201206,26.36,3.32,0.32,06
201207,2,15,14,2012,7,AZ_East,201207,4.12,17.08,9.8,04
201207,2,15,14,2012,7,AZ_East,201207,5.12,14.8,11.08,05
201207,2,15,14,2012,7,AZ_East,201207,4.28,16.52,10.2,06
201207,2,15,14,2012,7,AZ_East,201207,4.68,15.04,10.28,07
201208,0,15,16,2012,8,AZ_East,201208,1.04,13.6,16.36,04
201208,0,15,16,2012,8,AZ_East,201208,1.44,13.24,16.32,05
201208,0,15,16,2012,8,AZ_East,201208,1.92,12.96,16.12,06
201208,0,15,16,2012,8,AZ_East,201208,3.2,16.6,11.2,07
201208,0,15,16,2012,8,AZ_East,201208,0.72,15.12,14.16,08
201209,13,11,6,2012,9,AZ_East,201209,8.48,14.68,6.84,04
201209,13,11,6,2012,9,AZ_East,201209,9.84,13.68,6.48,05
201209,13,11,6,2012,9,AZ_East,201209,9.6,14.04,6.36,06
201209,13,11,6,2012,9,AZ_East,201209,12.12,13.4,5.48,07
201209,13,11,6,2012,9,AZ_East,201209,10.24,13.88,6.88,08
201210,30,1,0,2012,10,AZ_East,201210,25.04,5.56,0.4,04
201210,30,1,0,2012,10,AZ_East,201210,25.76,4.96,0.28,05
201210,30,1,0,2012,10,AZ_East,201210,25.4,5.48,0.12,06
201210,30,1,0,2012,10,AZ_East,201210,26.16,3.64,0.2,07
201210,30,1,0,2012,10,AZ_East,201210,27.24,3.44,0.32,08
