lead_date,dry.for,normal.for,monsoon.for,lead_month,Year,region,Month,YYYYMM,dry.obs,normal.obs,monsoon.obs,Glen_Hoover,Parker_Imperial
200606,24,5.36,0.64,05,2006,AZ_West,6,200606,23,7,0,23194.98,-36915.45
200607,6.84,15.04,9.12,05,2006,AZ_West,7,200607,1,14,16,39957.82,-45935.87
200608,2.12,13.56,15.32,05,2006,AZ_West,8,200608,0,20,11,109015.27,-24344.36
200609,7.72,15.6,6.68,05,2006,AZ_West,9,200609,14,9,7,69945.23,-32469.75
200610,21.8,8.04,1.16,05,2006,AZ_West,10,200610,15,15,1,129269.9,7400.05
200606,21.92,7.2,0.88,06,2006,AZ_West,6,200606,23,7,0,23194.98,-36915.45
200607,6.96,15,9.04,06,2006,AZ_West,7,200607,1,14,16,39957.82,-45935.87
200608,2.16,14.36,14.48,06,2006,AZ_West,8,200608,0,20,11,109015.27,-24344.36
200609,9.72,14.28,6,06,2006,AZ_West,9,200609,14,9,7,69945.23,-32469.75
200610,22.72,7.64,0.64,06,2006,AZ_West,10,200610,15,15,1,129269.9,7400.05
200607,7.2,15.84,6.96,07,2006,AZ_West,7,200607,1,14,16,39957.82,-45935.87
200608,2.48,12.8,15.72,07,2006,AZ_West,8,200608,0,20,11,109015.27,-24344.36
200609,13.84,13.04,4.12,07,2006,AZ_West,9,200609,14,9,7,69945.23,-32469.75
200610,23.84,6.08,0.08,07,2006,AZ_West,10,200610,15,15,1,129269.9,7400.05
200608,2.52,14.52,12.96,08,2006,AZ_West,8,200608,0,20,11,109015.27,-24344.36
200609,9.88,14.96,6.16,08,2006,AZ_West,9,200609,14,9,7,69945.23,-32469.75
200610,22,7.84,1.16,08,2006,AZ_West,10,200610,15,15,1,129269.9,7400.05
200706,24.96,4.84,0.2,04,2007,AZ_West,6,200706,29,1,0,12481.29,-53137.78
200707,7.12,16.6,7.28,04,2007,AZ_West,7,200707,8,14,9,51796.24,-47300.41
200708,1.84,14.68,14.48,04,2007,AZ_West,8,200708,0,14,17,123772.24,-33449.39
200709,11,13.88,5.12,04,2007,AZ_West,9,200709,10,14,6,60645.93,-35089.96
200710,21.6,8.72,0.68,04,2007,AZ_West,10,200710,26,5,0,43889.29,-11666.11
200706,25.76,4.12,0.12,05,2007,AZ_West,6,200706,29,1,0,12481.29,-53137.78
200707,7.8,14.76,8.44,05,2007,AZ_West,7,200707,8,14,9,51796.24,-47300.41
200708,2.84,14.12,14.04,05,2007,AZ_West,8,200708,0,14,17,123772.24,-33449.39
200709,8.92,14.92,6.16,05,2007,AZ_West,9,200709,10,14,6,60645.93,-35089.96
200710,24.2,6.24,0.56,05,2007,AZ_West,10,200710,26,5,0,43889.29,-11666.11
200706,26.72,3.12,0.16,06,2007,AZ_West,6,200706,29,1,0,12481.29,-53137.78
200707,9,14.2,7.8,06,2007,AZ_West,7,200707,8,14,9,51796.24,-47300.41
200708,2.12,15.2,13.68,06,2007,AZ_West,8,200708,0,14,17,123772.24,-33449.39
200709,11.76,13.12,5.12,06,2007,AZ_West,9,200709,10,14,6,60645.93,-35089.96
200710,23.68,6.76,0.56,06,2007,AZ_West,10,200710,26,5,0,43889.29,-11666.11
200707,12.2,13.56,4.24,07,2007,AZ_West,7,200707,8,14,9,51796.24,-47300.41
200708,2.84,13.28,14.88,07,2007,AZ_West,8,200708,0,14,17,123772.24,-33449.39
200709,12.2,12.96,5.84,07,2007,AZ_West,9,200709,10,14,6,60645.93,-35089.96
200710,22.96,6.4,0.64,07,2007,AZ_West,10,200710,26,5,0,43889.29,-11666.11
200708,6.36,13.24,10.4,08,2007,AZ_West,8,200708,0,14,17,123772.24,-33449.39
200709,9.84,14.16,7,08,2007,AZ_West,9,200709,10,14,6,60645.93,-35089.96
200710,22.68,7.72,0.6,08,2007,AZ_West,10,200710,26,5,0,43889.29,-11666.11
200806,24.72,4.92,0.36,04,2008,AZ_West,6,200806,29,1,0,47278.7,-64948.16
200807,7.56,13.6,9.84,04,2008,AZ_West,7,200807,1,17,13,48075.59,-39221.4
200808,3.44,14.28,13.28,04,2008,AZ_West,8,200808,0,20,11,80889.1,-19831.85
200809,8.48,14.92,6.6,04,2008,AZ_West,9,200809,12,16,2,74373.79,-20788.15
200810,20.56,9.6,0.84,04,2008,AZ_West,10,200810,27,4,0,57826.56,-2740.84
200806,26.64,2.96,0.4,05,2008,AZ_West,6,200806,29,1,0,47278.7,-64948.16
200807,9.08,13.84,8.08,05,2008,AZ_West,7,200807,1,17,13,48075.59,-39221.4
200808,2.44,13.68,14.88,05,2008,AZ_West,8,200808,0,20,11,80889.1,-19831.85
200809,10.96,13.32,5.72,05,2008,AZ_West,9,200809,12,16,2,74373.79,-20788.15
200810,23.16,7.08,0.76,05,2008,AZ_West,10,200810,27,4,0,57826.56,-2740.84
200806,27.96,2.04,0,06,2008,AZ_West,6,200806,29,1,0,47278.7,-64948.16
200807,8.12,16.6,6.28,06,2008,AZ_West,7,200807,1,17,13,48075.59,-39221.4
200808,2.08,15.2,13.72,06,2008,AZ_West,8,200808,0,20,11,80889.1,-19831.85
200809,11.04,14.28,4.68,06,2008,AZ_West,9,200809,12,16,2,74373.79,-20788.15
200810,25.84,4.64,0.52,06,2008,AZ_West,10,200810,27,4,0,57826.56,-2740.84
200807,4.48,15.16,10.36,07,2008,AZ_West,7,200807,1,17,13,48075.59,-39221.4
200808,3.56,17,10.44,07,2008,AZ_West,8,200808,0,20,11,80889.1,-19831.85
200809,13.36,13.64,4,07,2008,AZ_West,9,200809,12,16,2,74373.79,-20788.15
200810,25.52,4,0.48,07,2008,AZ_West,10,200810,27,4,0,57826.56,-2740.84
200808,5.28,17.64,7.08,08,2008,AZ_West,8,200808,0,20,11,80889.1,-19831.85
200809,12.44,12.36,6.2,08,2008,AZ_West,9,200809,12,16,2,74373.79,-20788.15
200810,24.08,5.96,0.96,08,2008,AZ_West,10,200810,27,4,0,57826.56,-2740.84
200906,23.36,6.24,0.4,04,2009,AZ_West,6,200906,6,24,0,13424.21,-25780.55
200907,7.44,16.36,7.2,04,2009,AZ_West,7,200907,7,15,9,23484.06,-35222.79
200908,2.12,12.44,16.44,04,2009,AZ_West,8,200908,12,16,3,46111.05,-46257.6
200909,8.12,14.8,7.08,04,2009,AZ_West,9,200909,9,17,4,53092.44,-50804.13
200910,20.24,9.32,1.44,04,2009,AZ_West,10,200910,22,8,1,33953.44,-4433.3
200906,23.08,6.48,0.44,05,2009,AZ_West,6,200906,6,24,0,13424.21,-25780.55
200907,7.64,16.4,6.96,05,2009,AZ_West,7,200907,7,15,9,23484.06,-35222.79
200908,2.44,12.2,16.36,05,2009,AZ_West,8,200908,12,16,3,46111.05,-46257.6
200909,7.88,14.8,7.32,05,2009,AZ_West,9,200909,9,17,4,53092.44,-50804.13
200910,18.24,11,1.76,05,2009,AZ_West,10,200910,22,8,1,33953.44,-4433.3
200906,19.2,10.32,0.48,06,2009,AZ_West,6,200906,6,24,0,13424.21,-25780.55
200907,8.44,14.68,7.88,06,2009,AZ_West,7,200907,7,15,9,23484.06,-35222.79
200908,1.96,13.84,15.2,06,2009,AZ_West,8,200908,12,16,3,46111.05,-46257.6
200909,6.48,16.28,7.24,06,2009,AZ_West,9,200909,9,17,4,53092.44,-50804.13
200910,19.96,9.52,1.52,06,2009,AZ_West,10,200910,22,8,1,33953.44,-4433.3
200907,9.32,15.12,5.56,07,2009,AZ_West,7,200907,7,15,9,23484.06,-35222.79
200908,3.36,14.76,12.88,07,2009,AZ_West,8,200908,12,16,3,46111.05,-46257.6
200909,10.08,14.96,5.96,07,2009,AZ_West,9,200909,9,17,4,53092.44,-50804.13
200910,21.36,7.72,0.92,07,2009,AZ_West,10,200910,22,8,1,33953.44,-4433.3
200908,6.52,19.84,3.64,08,2009,AZ_West,8,200908,12,16,3,46111.05,-46257.6
200909,8.68,14.72,7.6,08,2009,AZ_West,9,200909,9,17,4,53092.44,-50804.13
200910,20.48,8.92,1.6,08,2009,AZ_West,10,200910,22,8,1,33953.44,-4433.3
201006,25.08,4.76,0.16,04,2010,AZ_West,6,201006,17,13,0,28382.02,-34943.18
201007,7.28,15.68,8.04,04,2010,AZ_West,7,201007,6,14,11,13725.32,-42721.46
201008,2.4,14.24,14.36,04,2010,AZ_West,8,201008,1,18,12,113821.54,-32945.34
201009,8.76,13.04,8.2,04,2010,AZ_West,9,201009,17,13,0,78927.15,-26487.17
201010,24.88,5.8,0.32,04,2010,AZ_West,10,201010,10,20,1,89665.23,-10084.83
201006,25.24,4.52,0.24,05,2010,AZ_West,6,201006,17,13,0,28382.02,-34943.18
201007,10.36,12.04,8.6,05,2010,AZ_West,7,201007,6,14,11,13725.32,-42721.46
201008,0.96,12.08,17.96,05,2010,AZ_West,8,201008,1,18,12,113821.54,-32945.34
201009,11.68,12.2,6.12,05,2010,AZ_West,9,201009,17,13,0,78927.15,-26487.17
201010,26.4,4.32,0.28,05,2010,AZ_West,10,201010,10,20,1,89665.23,-10084.83
201006,20.2,9.68,0.12,06,2010,AZ_West,6,201006,17,13,0,28382.02,-34943.18
201007,8.08,14.08,8.84,06,2010,AZ_West,7,201007,6,14,11,13725.32,-42721.46
201008,1.04,11.76,18.2,06,2010,AZ_West,8,201008,1,18,12,113821.54,-32945.34
201009,9.8,13.92,6.28,06,2010,AZ_West,9,201009,17,13,0,78927.15,-26487.17
201010,25.76,4.52,0.72,06,2010,AZ_West,10,201010,10,20,1,89665.23,-10084.83
201007,9.56,14.76,5.68,07,2010,AZ_West,7,201007,6,14,11,13725.32,-42721.46
201008,4.72,13.44,12.84,07,2010,AZ_West,8,201008,1,18,12,113821.54,-32945.34
201009,16.56,11.56,2.88,07,2010,AZ_West,9,201009,17,13,0,78927.15,-26487.17
201010,28.2,1.8,0,07,2010,AZ_West,10,201010,10,20,1,89665.23,-10084.83
201008,2.04,15.96,12,08,2010,AZ_West,8,201008,1,18,12,113821.54,-32945.34
201009,11.88,15.4,3.72,08,2010,AZ_West,9,201009,17,13,0,78927.15,-26487.17
201010,28.04,2.92,0.04,08,2010,AZ_West,10,201010,10,20,1,89665.23,-10084.83
201106,25.48,4.36,0.16,04,2011,AZ_West,6,201106,25,5,0,73509.96,-51296.07
201107,11.4,12.96,6.64,04,2011,AZ_West,7,201107,6,14,11,57447.41,-48900.09
201108,2.76,16.4,11.84,04,2011,AZ_West,8,201108,4,19,8,81002.82,-39458.29
201109,10.24,14.72,5.04,04,2011,AZ_West,9,201109,12,11,7,93872.13,-30253.87
201110,24.44,6,0.56,04,2011,AZ_West,10,201110,22,7,2,80503.68,-27032.55
201106,27.4,2.44,0.16,05,2011,AZ_West,6,201106,25,5,0,73509.96,-51296.07
201107,7.56,16.16,7.28,05,2011,AZ_West,7,201107,6,14,11,57447.41,-48900.09
201108,2.16,11.44,17.4,05,2011,AZ_West,8,201108,4,19,8,81002.82,-39458.29
201109,10.28,13.4,6.32,05,2011,AZ_West,9,201109,12,11,7,93872.13,-30253.87
201110,24.96,5.64,0.4,05,2011,AZ_West,10,201110,22,7,2,80503.68,-27032.55
201106,26.76,3.16,0.08,06,2011,AZ_West,6,201106,25,5,0,73509.96,-51296.07
201107,8.32,15.36,7.32,06,2011,AZ_West,7,201107,6,14,11,57447.41,-48900.09
201108,0.92,12.96,17.12,06,2011,AZ_West,8,201108,4,19,8,81002.82,-39458.29
201109,10.24,14.12,5.64,06,2011,AZ_West,9,201109,12,11,7,93872.13,-30253.87
201110,24.6,6.12,0.28,06,2011,AZ_West,10,201110,22,7,2,80503.68,-27032.55
201107,5.64,18.4,5.96,07,2011,AZ_West,7,201107,6,14,11,57447.41,-48900.09
201108,3.32,17.08,10.6,07,2011,AZ_West,8,201108,4,19,8,81002.82,-39458.29
201109,12.36,13.96,4.68,07,2011,AZ_West,9,201109,12,11,7,93872.13,-30253.87
201110,25.28,4.64,0.08,07,2011,AZ_West,10,201110,22,7,2,80503.68,-27032.55
201108,6.6,15.08,8.32,08,2011,AZ_West,8,201108,4,19,8,81002.82,-39458.29
201109,14.88,11.44,4.68,08,2011,AZ_West,9,201109,12,11,7,93872.13,-30253.87
201110,24.84,5.76,0.4,08,2011,AZ_West,10,201110,22,7,2,80503.68,-27032.55
201206,25.32,4.44,0.24,04,2012,AZ_West,6,201206,28,2,0,9875.72,-57331.83
201207,6.6,16.56,7.84,04,2012,AZ_West,7,201207,2,19,10,53879.26,-17894.65
201208,2.04,14.24,14.72,04,2012,AZ_West,8,201208,0,10,21,153992.24,-23445.79
201209,8.2,14.76,7.04,04,2012,AZ_West,9,201209,10,13,7,95108.83,-43057.81
201210,21.44,8.52,1.04,04,2012,AZ_West,10,201210,22,9,0,65978,-5755.41
201206,24.96,4.32,0.72,05,2012,AZ_West,6,201206,28,2,0,9875.72,-57331.83
201207,6.28,15.24,9.48,05,2012,AZ_West,7,201207,2,19,10,53879.26,-17894.65
201208,2.68,14.4,13.92,05,2012,AZ_West,8,201208,0,10,21,153992.24,-23445.79
201209,10.72,12.04,7.24,05,2012,AZ_West,9,201209,10,13,7,95108.83,-43057.81
201210,23.6,6.92,0.48,05,2012,AZ_West,10,201210,22,9,0,65978,-5755.41
201206,27,2.76,0.24,06,2012,AZ_West,6,201206,28,2,0,9875.72,-57331.83
201207,6.8,15.64,8.56,06,2012,AZ_West,7,201207,2,19,10,53879.26,-17894.65
201208,2.96,13.16,14.88,06,2012,AZ_West,8,201208,0,10,21,153992.24,-23445.79
201209,10.8,13.04,6.16,06,2012,AZ_West,9,201209,10,13,7,95108.83,-43057.81
201210,23.32,7.16,0.52,06,2012,AZ_West,10,201210,22,9,0,65978,-5755.41
201207,6.36,14.56,9.08,07,2012,AZ_West,7,201207,2,19,10,53879.26,-17894.65
201208,4.96,16.92,9.12,07,2012,AZ_West,8,201208,0,10,21,153992.24,-23445.79
201209,14.12,12.04,4.84,07,2012,AZ_West,9,201209,10,13,7,95108.83,-43057.81
201210,24.36,5.16,0.48,07,2012,AZ_West,10,201210,22,9,0,65978,-5755.41
201208,1.6,16.28,12.12,08,2012,AZ_West,8,201208,0,10,21,153992.24,-23445.79
201209,11.6,12.28,7.12,08,2012,AZ_West,9,201209,10,13,7,95108.83,-43057.81
201210,23.8,6.64,0.56,08,2012,AZ_West,10,201210,22,9,0,65978,-5755.41
201306,25.44,4.16,0.4,04,2013,AZ_West,6,201306,24,6,0,4036.7,-54558.23
201307,7.2,14.84,8.96,04,2013,AZ_West,7,201307,0,20,11,98568.65,-23696.21
201308,1.96,12.44,16.6,04,2013,AZ_West,8,201308,5,12,14,118256.34,-14442.47
201309,8.28,13.76,7.96,04,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,20.68,9.16,1.16,04,2013,AZ_West,10,201310,29,2,0,49428.17,-10251.5
201306,25.24,4.12,0.64,05,2013,AZ_West,6,201306,24,6,0,4036.7,-54558.23
201307,9.68,13.8,7.52,05,2013,AZ_West,7,201307,0,20,11,98568.65,-23696.21
201308,2.16,13.28,15.56,05,2013,AZ_West,8,201308,5,12,14,118256.34,-14442.47
201309,7,15.76,7.24,05,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,23.6,6.64,0.76,05,2013,AZ_West,10,201310,29,2,0,49428.17,-10251.5
201306,26.68,3,0.32,06,2013,AZ_West,6,201306,24,6,0,4036.7,-54558.23
201307,6.64,16.64,7.72,06,2013,AZ_West,7,201307,0,20,11,98568.65,-23696.21
201308,2.08,13.92,15,06,2013,AZ_West,8,201308,5,12,14,118256.34,-14442.47
201309,8.16,15.24,6.6,06,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,21.96,8.44,0.6,06,2013,AZ_West,10,201310,29,2,0,49428.17,-10251.5
201307,2.32,17.68,10,07,2013,AZ_West,7,201307,0,20,11,98568.65,-23696.21
201308,3.76,13.44,13.8,07,2013,AZ_West,8,201308,5,12,14,118256.34,-14442.47
201309,10.24,15.08,5.68,07,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,22.72,6.8,0.48,07,2013,AZ_West,10,201310,29,2,0,49428.17,-10251.5
201308,9.32,19.48,1.2,08,2013,AZ_West,8,201308,5,12,14,118256.34,-14442.47
201309,11.52,13.24,6.24,08,2013,AZ_West,9,201309,7,6,17,153554.92,-36350.12
201310,19.8,9.64,1.56,08,2013,AZ_West,10,201310,29,2,0,49428.17,-10251.5
201406,23.04,6,0.96,04,2014,AZ_West,6,201406,27,3,0,12699.76,-68587.0014906
201407,5.56,15.44,10,04,2014,AZ_West,7,201407,2,19,10,40172.39,-7182.90088641
201408,2.52,13.72,14.76,04,2014,AZ_West,8,201408,1,21,9,100026.33,-5314.75644582
201409,6.76,13.56,9.68,04,2014,AZ_West,9,201409,3,11,16,137970.62,-18872.8240509
201410,16.68,12.04,2.28,04,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201406,22.08,6.76,1.16,05,2014,AZ_West,6,201406,27,3,0,12699.76,-68587.0014906
201407,6.24,15.92,8.84,05,2014,AZ_West,7,201407,2,19,10,40172.39,-7182.90088641
201408,2.92,15.2,12.88,05,2014,AZ_West,8,201408,1,21,9,100026.33,-5314.75644582
201409,7.04,15.64,7.32,05,2014,AZ_West,9,201409,3,11,16,137970.62,-18872.8240509
201410,19.96,10.36,0.68,05,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201406,26,3.76,0.24,06,2014,AZ_West,6,201406,27,3,0,12699.76,-68587.0014906
201407,6.72,14.12,10.16,06,2014,AZ_West,7,201407,2,19,10,40172.39,-7182.90088641
201408,1.6,13.12,16.28,06,2014,AZ_West,8,201408,1,21,9,100026.33,-5314.75644582
201409,5.72,16.36,7.92,06,2014,AZ_West,9,201409,3,11,16,137970.62,-18872.8240509
201410,18.56,10.8,1.64,06,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201407,4.44,14.32,11.24,07,2014,AZ_West,7,201407,2,19,10,40172.39,-7182.90088641
201408,2.04,15.04,13.92,07,2014,AZ_West,8,201408,1,21,9,100026.33,-5314.75644582
201409,6.48,15.6,8.92,07,2014,AZ_West,9,201409,3,11,16,137970.62,-18872.8240509
201410,18.56,10.16,1.28,07,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201408,0.72,14.24,15.04,08,2014,AZ_West,8,201408,1,21,9,100026.33,-5314.75644582
201409,7.56,15,8.44,08,2014,AZ_West,9,201409,3,11,16,137970.62,-18872.8240509
201410,17.6,10.88,2.52,08,2014,AZ_West,10,201410,19,12,0,78586.64,-12699.8988852
201506,24.92,4.76,0.32,04,2015,AZ_West,6,201506,15,12,3,18740.01,-37685.12
201507,7.2,14.08,9.72,04,2015,AZ_West,7,201507,3,19,9,66983.22,-15904.4
201508,1.48,14.2,15.32,04,2015,AZ_West,8,201508,1,20,10,101896.04,-20150.96
201509,4.08,16.36,9.56,04,2015,AZ_West,9,201509,0,27,3,70825.21,-16681.64
201510,17.12,12.6,1.28,04,2015,AZ_West,10,201510,3,21,7,128268.07,-3167.77
201506,23.12,6.2,0.68,05,2015,AZ_West,6,201506,15,12,3,18740.01,-37685.12
201507,8.52,13.84,8.64,05,2015,AZ_West,7,201507,3,19,9,66983.22,-15904.4
201508,3.12,14.28,13.6,05,2015,AZ_West,8,201508,1,20,10,101896.04,-20150.96
201509,7.64,14.2,8.16,05,2015,AZ_West,9,201509,0,27,3,70825.21,-16681.64
201510,17.76,11.08,2.16,05,2015,AZ_West,10,201510,3,21,7,128268.07,-3167.77
201506,19.16,9.88,0.96,06,2015,AZ_West,6,201506,15,12,3,18740.01,-37685.12
201507,4.24,17.2,9.56,06,2015,AZ_West,7,201507,3,19,9,66983.22,-15904.4
201508,1.76,12.44,16.8,06,2015,AZ_West,8,201508,1,20,10,101896.04,-20150.96
201509,5.48,14.84,9.68,06,2015,AZ_West,9,201509,0,27,3,70825.21,-16681.64
201510,16,11.36,3.64,06,2015,AZ_West,10,201510,3,21,7,128268.07,-3167.77
201507,1.52,16.28,12.2,07,2015,AZ_West,7,201507,3,19,9,66983.22,-15904.4
201508,1.56,11.72,17.72,07,2015,AZ_West,8,201508,1,20,10,101896.04,-20150.96
201509,5.12,15.6,10.28,07,2015,AZ_West,9,201509,0,27,3,70825.21,-16681.64
201510,16.6,10.88,2.52,07,2015,AZ_West,10,201510,3,21,7,128268.07,-3167.77
201508,5.88,17.96,6.16,08,2015,AZ_West,8,201508,1,20,10,101896.04,-20150.96
201509,3.76,15.24,12,08,2015,AZ_West,9,201509,0,27,3,70825.21,-16681.64
201510,15.16,12.96,2.88,08,2015,AZ_West,10,201510,3,21,7,128268.07,-3167.77
201606,22.36,7,0.64,04,2016,AZ_West,6,201606,20,10,0,16754.25,-32256.477529256
201607,7.92,13.36,9.72,04,2016,AZ_West,7,201607,12,19,0,57094.99,-28589.6416771238
201608,1.12,11.76,18.12,04,2016,AZ_West,8,201608,1,27,3,94480.08,-29148.2685222148
201609,5.4,16.08,8.52,04,2016,AZ_West,9,201609,11,15,4,86100.14,-22602.5933135537
201610,19.68,8.6,2.72,04,2016,AZ_West,10,201610,15,14,2,88862.78,-24611.9596317852
201606,20.96,7.92,1.12,05,2016,AZ_West,6,201606,20,10,0,16754.25,-32256.477529256
201607,3.8,14.4,12.8,05,2016,AZ_West,7,201607,12,19,0,57094.99,-28589.6416771238
201608,1.48,11.64,17.88,05,2016,AZ_West,8,201608,1,27,3,94480.08,-29148.2685222148
201609,7.36,14.72,7.92,05,2016,AZ_West,9,201609,11,15,4,86100.14,-22602.5933135537
201610,19.64,9.56,1.8,05,2016,AZ_West,10,201610,15,14,2,88862.78,-24611.9596317852
201606,24.04,5.68,0.28,06,2016,AZ_West,6,201606,20,10,0,16754.25,-32256.477529256
201607,4.92,16.6,9.48,06,2016,AZ_West,7,201607,12,19,0,57094.99,-28589.6416771238
201608,2,13.4,15.6,06,2016,AZ_West,8,201608,1,27,3,94480.08,-29148.2685222148
201609,5.88,15.96,8.16,06,2016,AZ_West,9,201609,11,15,4,86100.14,-22602.5933135537
201610,22.92,7.68,0.4,06,2016,AZ_West,10,201610,15,14,2,88862.78,-24611.9596317852
201607,12.2,12.32,5.48,07,2016,AZ_West,7,201607,12,19,0,57094.99,-28589.6416771238
201608,2.44,14.36,14.2,07,2016,AZ_West,8,201608,1,27,3,94480.08,-29148.2685222148
201609,9.64,14.44,6.92,07,2016,AZ_West,9,201609,11,15,4,86100.14,-22602.5933135537
201610,21.32,8.44,0.24,07,2016,AZ_West,10,201610,15,14,2,88862.78,-24611.9596317852
201608,2.24,15.72,12.04,08,2016,AZ_West,8,201608,1,27,3,94480.08,-29148.2685222148
201609,7.84,15.96,7.2,08,2016,AZ_West,9,201609,11,15,4,86100.14,-22602.5933135537
201610,22.04,8.48,0.48,08,2016,AZ_West,10,201610,15,14,2,88862.78,-24611.9596317852
201706,23.96,5.48,0.56,04,2017,AZ_West,6,201706,23,7,0,19128.92,-61973.27
201707,8,13.72,9.28,04,2017,AZ_West,7,201707,5,4,22,75407.25,-42296.23
201708,2.12,13.96,14.92,04,2017,AZ_West,8,201708,0,18,13,81932.43,-38092.15
201709,7.4,16.44,6.16,04,2017,AZ_West,9,201709,5,18,7,68584.34,-9042.27
201710,18.8,9.2,3,04,2017,AZ_West,10,201710,30,1,0,55098.8,-27147.86
201706,23.08,5.96,0.96,05,2017,AZ_West,6,201706,23,7,0,19128.92,-61973.27
201707,6.64,15.28,9.08,05,2017,AZ_West,7,201707,5,4,22,75407.25,-42296.23
201708,1,13.4,16.6,05,2017,AZ_West,8,201708,0,18,13,81932.43,-38092.15
201709,8.48,14.52,7,05,2017,AZ_West,9,201709,5,18,7,68584.34,-9042.27
201710,22.28,7.28,1.44,05,2017,AZ_West,10,201710,30,1,0,55098.8,-27147.86
201706,21.2,8.44,0.36,06,2017,AZ_West,6,201706,23,7,0,19128.92,-61973.27
201707,8.04,14.84,8.12,06,2017,AZ_West,7,201707,5,4,22,75407.25,-42296.23
201708,2.96,15.64,12.4,06,2017,AZ_West,8,201708,0,18,13,81932.43,-38092.15
201709,7.52,15.08,7.4,06,2017,AZ_West,9,201709,5,18,7,68584.34,-9042.27
201710,20.76,9.28,0.96,06,2017,AZ_West,10,201710,30,1,0,55098.8,-27147.86
201707,6.88,14.24,8.88,07,2017,AZ_West,7,201707,5,4,22,75407.25,-42296.23
201708,2.84,13.88,14.28,07,2017,AZ_West,8,201708,0,18,13,81932.43,-38092.15
201709,12.32,15.12,3.56,07,2017,AZ_West,9,201709,5,18,7,68584.34,-9042.27
201710,20.68,8.32,1,07,2017,AZ_West,10,201710,30,1,0,55098.8,-27147.86
201708,2.52,16.04,11.44,08,2017,AZ_West,8,201708,0,18,13,81932.43,-38092.15
201709,8.96,15.56,6.48,08,2017,AZ_West,9,201709,5,18,7,68584.34,-9042.27
201710,19.56,9.56,1.88,08,2017,AZ_West,10,201710,30,1,0,55098.8,-27147.86
201806,22.33,6.59,1.08,04,2018,AZ_West,6,201806,25,5,0,28947.62,-67340.49
201807,4.61,16.75,9.65,04,2018,AZ_West,7,201807,5,5,21,93241.74,-41686.94
201808,1.55,12.75,16.71,04,2018,AZ_West,8,201808,2,11,18,61353.16,-34067.01
201809,6.76,15.98,7.25,04,2018,AZ_West,9,201809,11,19,0,82618.39,-18576.81
201810,18.39,10.63,1.98,04,2018,AZ_West,10,201810,10,16,5,110871.37,-1417.32
201806,20.53,8.24,1.24,05,2018,AZ_West,6,201806,25,5,0,28947.62,-67340.49
201807,4,15.55,11.45,05,2018,AZ_West,7,201807,5,5,21,93241.74,-41686.94
201808,1.61,12.76,16.63,05,2018,AZ_West,8,201808,2,11,18,61353.16,-34067.01
201809,7.69,15.69,6.63,05,2018,AZ_West,9,201809,11,19,0,82618.39,-18576.81
201810,17.22,11.59,2.2,05,2018,AZ_West,10,201810,10,16,5,110871.37,-1417.32
201806,22.37,6.53,1.1,06,2018,AZ_West,6,201806,25,5,0,28947.62,-67340.49
201807,3.35,15.76,11.88,06,2018,AZ_West,7,201807,5,5,21,93241.74,-41686.94
201808,1,11.94,18.06,06,2018,AZ_West,8,201808,2,11,18,61353.16,-34067.01
201809,4.73,15.61,9.67,06,2018,AZ_West,9,201809,11,19,0,82618.39,-18576.81
201810,18.8,10.75,1.45,06,2018,AZ_West,10,201810,10,16,5,110871.37,-1417.32
201807,6.75,12.04,11.22,07,2018,AZ_West,7,201807,5,5,21,93241.74,-41686.94
201808,1.94,15.35,13.71,07,2018,AZ_West,8,201808,2,11,18,61353.16,-34067.01
201809,7.8,16.06,7.14,07,2018,AZ_West,9,201809,11,19,0,82618.39,-18576.81
201810,19.98,9,1.02,07,2018,AZ_West,10,201810,10,16,5,110871.37,-1417.32
201808,2.96,15.16,11.88,08,2018,AZ_West,8,201808,2,11,18,61353.16,-34067.01
201809,7.51,14.82,8.67,08,2018,AZ_West,9,201809,11,19,0,82618.39,-18576.81
201810,16.43,12.63,1.94,08,2018,AZ_West,10,201810,10,16,5,110871.37,-1417.32
201906,22.63,6.9,0.47,04,2019,AZ_West,6,NA,NA,NA,NA,71075.49,-51940.77
201907,6.73,14.8,9.47,04,2019,AZ_West,7,NA,NA,NA,NA,6447.3,-40435.71
201908,2.37,12.43,16.2,04,2019,AZ_West,8,NA,NA,NA,NA,51135.03,-22946.85
201909,6.41,16.14,7.45,04,2019,AZ_West,9,NA,NA,NA,NA,56249.01,-9943.85
201910,17.84,11.29,1.86,04,2019,AZ_West,10,NA,NA,NA,NA,44718.34,-279.74
201906,20.92,8.39,0.69,05,2019,AZ_West,6,NA,NA,NA,NA,71075.49,-51940.77
201907,6.47,14.84,9.69,05,2019,AZ_West,7,NA,NA,NA,NA,6447.3,-40435.71
201908,1.75,15.16,14.1,05,2019,AZ_West,8,NA,NA,NA,NA,51135.03,-22946.85
